Date	Plot	Plant	Water	Nitrogen	Length	Output_1	Output_2	Output_3	Output_4
3/08/2011	G13RAN	G	A	N	178	0.84	0.85	0.86	0.82
3/08/2011	G14LRN	G	R	N	179	0.8	0.8	0.8	0.82
3/08/2011	G14RRX	G	R	X	179	0.79	0.8	0.81	0.81
3/08/2011	G15LRN	G	R	N	178	0.8	0.79	0.8	0.81
3/08/2011	G15RRX	G	R	X	178	0.79	0.82	0.81	0.79
3/08/2011	G16LXN	G	X	N	174	0.82	0.81	0.8	0.79
3/08/2011	G16RXX	G	X	X	174	0.79	0.8	0.8	0.82
3/08/2011	G17LAN	G	A	N	179	0.82	0.81	0.8	0.83
3/08/2011	G17RAX	G	A	X	179	0.82	0.8	0.8	0.83
3/08/2011	G18LXN	G	X	N	179	0.81	0.79	0.81	0.79
3/08/2011	G18RXX	G	X	X	179	0.81	0.82	0.84	0.83
3/08/2011	G19LXX	G	X	X	179	0.81	0.79	0.82	0.82
3/08/2011	G19RXN	G	X	N	179	0.79	0.79	0.83	0.8
3/08/2011	G20LRX	G	R	X	179	0.79	0.81	0.81	0.79
3/08/2011	G20RRN	G	R	N	179	0.79	0.83	0.83	0.82
3/08/2011	G21LRX	G	R	X	179	0.81	0.8	0.81	0.83
3/08/2011	G21RRN	G	R	N	179	0.81	0.81	0.79	0.81
3/08/2011	G22LXX	G	X	X	186	0.81	0.83	0.84	0.8
3/08/2011	G22RXN	G	X	N	186	0.9	0.85	0.86	0.89
3/08/2011	G23LAX	G	A	X	181	0.81	0.84	0.89	0.84
3/08/2011	G23RAN	G	A	N	181	0.85	0.87	0.9	0.87
3/08/2011	G24LAN	G	A	N	174	0.81	0.8	0.8	0.79
3/08/2011	G24RAX	G	A	X	174	0.82	0.81	0.84	0.8
31/08/2011	G01LXN	G	X	N	178	0.85	0.84	0.83	0.82
31/08/2011	G01RXX	G	X	X	178	0.83	0.83	0.84	0.82
31/08/2011	G02LAX	G	A	N	179	0.86	0.83	0.85	0.83
31/08/2011	G02RAN	G	A	X	179	0.85	0.84	0.86	0.87
31/08/2011	G03LRX	G	R	X	182	0.81	0.82	0.82	0.85
31/08/2011	G03RRN	G	R	N	182	0.8	0.82	0.85	0.83
31/08/2011	G04LXX	G	X	X	182	0.83	0.83	0.84	0.86
31/08/2011	G04RXN	G	X	N	182	0.83	0.83	0.82	0.83
31/08/2011	G05LRN	G	R	N	179	0.82	0.83	0.83	0.83
31/08/2011	G05RRX	G	R	X	179	0.83	0.82	0.85	0.83
31/08/2011	G06LAN	G	A	N	179	0.82	0.84	0.86	0.85
31/08/2011	G06RAX	G	A	X	179	0.84	0.83	0.85	0.8
31/08/2011	G07LRX	G	R	X	179	0.84	0.85	0.83	0.83
31/08/2011	G07RRN	G	R	N	179	0.82	0.84	0.81	0.84
31/08/2011	G08LXX	G	X	X	188	0.86	0.82	0.85	0.83
31/08/2011	G08RXN	G	X	N	188	0.85	0.85	0.83	0.82
31/08/2011	G09LAX	G	A	X	179	0.86	0.84	0.84	0.83
31/08/2011	G09RAN	G	A	N	179	0.87	0.89	0.85	0.84
31/08/2011	G10LAX	G	A	X	179	0.89	0.88	0.83	0.81
31/08/2011	G10RAN	G	A	N	179	0.94	0.85	0.89	0.87
31/08/2011	G11LRN	G	R	N	178	0.82	0.81	0.88	0.83
31/08/2011	G11RRX	G	R	X	178	0.84	0.81	0.83	0.83
31/08/2011	G12LXN	G	X	N	178	0.84	0.84	0.83	0.84
31/08/2011	G12RXX	G	X	X	178	0.83	0.83	0.84	0.85
31/08/2011	G13LAX	G	A	X	178	0.84	0.86	0.91	0.84
31/08/2011	G13RAN	G	A	N	178	0.85	0.86	0.82	0.83
31/08/2011	G14LRN	G	R	N	179	0.82	0.8	0.83	0.84
31/08/2011	G14RRX	G	R	X	179	0.82	0.82	0.83	0.83
31/08/2011	G15LRN	G	R	N	178	0.82	0.82	0.83	0.83
31/08/2011	G15RRX	G	R	X	178	0.84	0.81	0.83	0.81
31/08/2011	G16LXN	G	X	N	174	0.84	0.83	0.82	0.82
31/08/2011	G16RXX	G	X	X	174	0.83	0.82	0.83	0.84
31/08/2011	G17LAN	G	A	N	179	0.84	0.83	0.82	0.84
31/08/2011	G17RAX	G	A	X	179	0.84	0.81	0.85	0.85
31/08/2011	G18LXN	G	X	N	179	0.83	0.82	0.83	0.81
31/08/2011	G18RXX	G	X	X	179	0.84	0.84	0.84	0.85
31/08/2011	G19LXX	G	X	X	179	0.84	0.83	0.84	0.83
31/08/2011	G19RXN	G	X	N	179	0.82	0.81	0.84	0.83
31/08/2011	G20LRX	G	R	X	179	0.83	0.81	0.81	0.82
31/08/2011	G20RRN	G	R	N	179	0.81	0.82	0.85	0.84
31/08/2011	G21LRX	G	R	X	179	0.83	0.83	0.84	0.85
31/08/2011	G21RRN	G	R	N	179	0.82	0.82	0.82	0.83
31/08/2011	G22LXX	G	X	X	186	0.83	0.85	0.86	0.82
31/08/2011	G22RXN	G	X	N	186	0.9	0.87	0.88	0.92
31/08/2011	G23LAX	G	A	X	181	0.83	0.85	0.84	0.86
31/08/2011	G23RAN	G	A	N	181	0.85	0.85	0.92	0.88
31/08/2011	G24LAN	G	A	N	174	0.83	0.82	0.82	0.81
31/08/2011	G24RAX	G	A	X	174	0.84	0.85	0.85	0.82
14/10/2011	G01LXN	G	X	N	178	0.94	0.96	0.91	0.87
14/10/2011	G01RXX	G	X	X	178	0.89	0.91	0.88	0.88
14/10/2011	G02LAX	G	A	N	179	0.95	0.85	0.89	0.89
14/10/2011	G02RAN	G	A	X	179	0.94	0.99	0.96	0.96
14/10/2011	G03LRX	G	R	X	182	0.94	0.88	0.88	0.84
14/10/2011	G03RRN	G	R	N	182	0.91	0.91	0.93	0.85
14/10/2011	G04LXX	G	X	X	182	0.93	0.91	0.93	0.92
14/10/2011	G04RXN	G	X	N	182	0.92	0.91	0.9	0.87
14/10/2011	G05LRN	G	R	N	179	0.91	0.9	0.9	0.9
14/10/2011	G05RRX	G	R	X	179	0.91	0.88	0.92	0.89
14/10/2011	G06LAN	G	A	N	179	0.89	0.9	0.91	0.85
14/10/2011	G06RAX	G	A	X	179	0.91	0.9	0.93	0.85
14/10/2011	G07LRX	G	R	X	179	0.93	0.94	0.92	0.92
14/10/2011	G07RRN	G	R	N	179	0.95	0.87	0.92	0.9
14/10/2011	G08LXX	G	X	X	188	0.87	0.94	0.88	0.97
14/10/2011	G08RXN	G	X	N	188	0.93	0.95	0.91	0.88
14/10/2011	G09LAX	G	A	X	179	0.88	0.89	0.92	0.93
14/10/2011	G09RAN	G	A	N	179	0.93	0.99	0.89	0.91
14/10/2011	G10LAX	G	A	X	179	0.93	0.92	0.88	0.86
14/10/2011	G10RAN	G	A	N	179	0.95	0.9	0.86	0.96
14/10/2011	G11LRN	G	R	N	178	0.91	0.85	0.89	0.88
14/10/2011	G11RRX	G	R	X	178	0.92	0.85	0.9	0.95
14/10/2011	G12LXN	G	X	N	178	0.92	0.92	0.94	0.9
14/10/2011	G12RXX	G	X	X	178	0.87	0.85	0.92	0.94
14/10/2011	G13LAX	G	A	X	178	0.93	0.94	0.91	0.89
14/10/2011	G13RAN	G	A	N	178	0.86	0.87	0.9	0.89
14/10/2011	G14LRN	G	R	N	179	0.86	0.88	0.86	0.87
14/10/2011	G14RRX	G	R	X	179	0.88	0.88	0.9	0.92
14/10/2011	G15LRN	G	R	N	178	0.87	0.86	0.88	0.92
14/10/2011	G15RRX	G	R	X	178	0.86	0.94	0.89	0.85
14/10/2011	G16LXN	G	X	N	174	0.92	0.93	0.88	0.88
14/10/2011	G16RXX	G	X	X	174	0.89	0.88	0.92	0.87
14/10/2011	G17LAN	G	A	N	179	0.88	0.88	0.88	0.88
14/10/2011	G17RAX	G	A	X	179	0.9	0.85	0.89	0.91
14/10/2011	G18LXN	G	X	N	179	0.9	0.88	0.89	0.92
14/10/2011	G18RXX	G	X	X	179	0.89	0.92	0.93	0.93
14/10/2011	G19LXX	G	X	X	179	0.9	0.89	0.91	0.9
14/10/2011	G19RXN	G	X	N	179	0.86	0.88	0.94	0.9
14/10/2011	G20LRX	G	R	X	179	0.93	0.86	0.86	0.88
14/10/2011	G20RRN	G	R	N	179	0.86	0.96	0.94	0.93
14/10/2011	G21LRX	G	R	X	179	0.89	0.89	0.92	0.93
14/10/2011	G21RRN	G	R	N	179	0.88	0.89	0.87	0.93
14/10/2011	G22LXX	G	X	X	186	0.91	0.9	0.97	0.89
14/10/2011	G22RXN	G	X	N	186	0.97	0.95	1	1.01
14/10/2011	G23LAX	G	A	X	181	0.84	0.94	1	0.89
14/10/2011	G23RAN	G	A	N	181	0.93	0.91	0.98	1.01
14/10/2011	G24LAN	G	A	N	174	0.91	0.87	0.87	0.87
14/10/2011	G24RAX	G	A	X	174	0.9	0.88	0.9	0.85
9/11/2011	G01LXN	G	X	N	178	0.87	0.89	0.91	0.94
9/11/2011	G01RXX	G	X	X	178	0.87	0.89	0.9	0.87
9/11/2011	G02LAX	G	A	N	179	0.89	0.87	0.84	0.9
9/11/2011	G02RAN	G	A	X	179	0.91	0.91	0.92	0.94
9/11/2011	G03LRX	G	R	X	182	0.86	0.83	0.83	0.8
9/11/2011	G03RRN	G	R	N	182	0.86	0.84	0.83	0.84
9/11/2011	G04LXX	G	X	X	182	0.9	0.91	0.89	0.91
9/11/2011	G04RXN	G	X	N	182	0.89	0.88	0.96	0.86
9/11/2011	G05LRN	G	R	N	179	0.84	0.86	0.84	0.84
9/11/2011	G05RRX	G	R	X	179	0.82	0.84	0.86	0.84
9/11/2011	G06LAN	G	A	N	179	0.89	0.9	0.88	0.85
9/11/2011	G06RAX	G	A	X	179	0.87	0.88	0.9	0.83
9/11/2011	G07LRX	G	R	X	179	0.85	0.86	0.88	0.86
9/11/2011	G07RRN	G	R	N	179	0.83	0.86	0.84	0.83
9/11/2011	G08LXX	G	X	X	188	0.87	0.93	0.88	0.86
9/11/2011	G08RXN	G	X	N	188	0.92	0.93	0.89	0.87
9/11/2011	G09LAX	G	A	X	179	0.89	0.87	0.9	0.91
9/11/2011	G09RAN	G	A	N	179	0.91	0.92	0.87	0.92
9/11/2011	G10LAX	G	A	X	179	0.91	0.9	0.87	0.96
9/11/2011	G10RAN	G	A	N	179	0.92	0.89	0.97	0.92
9/11/2011	G11LRN	G	R	N	178	0.84	0.82	0.91	0.86
9/11/2011	G11RRX	G	R	X	178	0.85	0.86	0.82	0.85
9/11/2011	G12LXN	G	X	N	178	0.9	0.91	0.92	0.92
9/11/2011	G12RXX	G	X	X	178	0.94	0.92	0.87	0.87
9/11/2011	G13LAX	G	A	X	178	0.88	0.91	0.9	0.89
9/11/2011	G13RAN	G	A	N	178	0.86	0.91	0.9	0.89
9/11/2011	G14LRN	G	R	N	179	0.85	0.83	0.83	0.83
9/11/2011	G14RRX	G	R	X	179	0.82	0.82	0.83	0.84
9/11/2011	G15LRN	G	R	N	178	0.84	0.84	0.82	0.82
9/11/2011	G15RRX	G	R	X	178	0.83	0.86	0.83	0.8
9/11/2011	G16LXN	G	X	N	174	0.88	0.88	0.9	0.91
9/11/2011	G16RXX	G	X	X	174	0.85	0.87	0.86	0.89
9/11/2011	G17LAN	G	A	N	179	0.87	0.86	0.87	0.87
9/11/2011	G17RAX	G	A	X	179	0.88	0.85	0.89	0.88
9/11/2011	G18LXN	G	X	N	179	0.9	0.88	0.87	0.92
9/11/2011	G18RXX	G	X	X	179	0.9	0.91	0.9	0.87
9/11/2011	G19LXX	G	X	X	179	0.89	0.87	0.85	0.87
9/11/2011	G19RXN	G	X	N	179	0.87	0.84	0.93	0.9
9/11/2011	G20LRX	G	R	X	179	0.83	0.82	0.82	0.87
9/11/2011	G20RRN	G	R	N	179	0.83	0.89	0.88	0.87
9/11/2011	G21LRX	G	R	X	179	0.85	0.85	0.83	0.83
9/11/2011	G21RRN	G	R	N	179	0.83	0.84	0.82	0.84
9/11/2011	G22LXX	G	X	X	186	0.88	0.97	0.91	0.89
9/11/2011	G22RXN	G	X	N	186	0.96	0.94	0.99	1
9/11/2011	G23LAX	G	A	X	181	0.87	0.91	1.02	0.86
9/11/2011	G23RAN	G	A	N	181	0.88	0.96	0.99	0.98
9/11/2011	G24LAN	G	A	N	174	0.9	0.88	0.86	0.86
9/11/2011	G24RAX	G	A	X	174	0.85	0.88	0.87	0.88
15/12/2011	G01LXN	G	X	N	178	0.88	0.88	0.91	0.91
15/12/2011	G01RXX	G	X	X	178	0.88	0.88	0.89	0.89
15/12/2011	G02LAX	G	A	N	179	0.9	0.88	0.84	0.94
15/12/2011	G02RAN	G	A	X	179	0.91	0.9	0.92	0.94
15/12/2011	G03LRX	G	R	X	182	0.89	0.85	0.84	0.83
15/12/2011	G03RRN	G	R	N	182	0.88	0.86	0.86	0.85
15/12/2011	G04LXX	G	X	X	182	0.9	0.9	0.87	0.86
15/12/2011	G04RXN	G	X	N	182	0.91	0.89	0.89	0.86
15/12/2011	G05LRN	G	R	N	179	0.87	0.86	0.87	0.85
15/12/2011	G05RRX	G	R	X	179	0.84	0.88	0.84	0.87
15/12/2011	G06LAN	G	A	N	179	0.85	0.88	0.89	0.87
15/12/2011	G06RAX	G	A	X	179	0.83	0.89	0.89	0.86
15/12/2011	G07LRX	G	R	X	179	0.87	0.9	0.89	0.86
15/12/2011	G07RRN	G	R	N	179	0.9	0.86	0.87	0.84
15/12/2011	G08LXX	G	X	X	188	0.87	0.89	0.95	0.93
15/12/2011	G08RXN	G	X	N	188	0.91	0.93	0.87	0.88
15/12/2011	G09LAX	G	A	X	179	0.88	0.96	0.91	0.91
15/12/2011	G09RAN	G	A	N	179	0.9	0.9	0.88	0.9
15/12/2011	G10LAX	G	A	X	179	0.89	0.89	0.86	0.85
15/12/2011	G10RAN	G	A	N	179	0.92	0.88	0.96	0.9
15/12/2011	G11LRN	G	R	N	178	0.84	0.83	0.93	0.88
15/12/2011	G11RRX	G	R	X	178	0.86	0.87	0.83	0.86
15/12/2011	G12LXN	G	X	N	178	0.93	0.92	0.9	0.89
15/12/2011	G12RXX	G	X	X	178	0.88	0.86	0.92	0.96
15/12/2011	G13LAX	G	A	X	178	0.9	0.89	0.9	0.89
15/12/2011	G13RAN	G	A	N	178	0.89	0.9	0.91	0.85
15/12/2011	G14LRN	G	R	N	179	0.84	0.84	0.83	0.85
15/12/2011	G14RRX	G	R	X	179	0.86	0.84	0.84	0.83
15/12/2011	G15LRN	G	R	N	178	0.82	0.84	0.84	0.85
15/12/2011	G15RRX	G	R	X	178	0.82	0.85	0.89	0.84
15/12/2011	G16LXN	G	X	N	174	0.89	0.91	0.9	0.88
15/12/2011	G16RXX	G	X	X	174	0.89	0.85	0.87	0.85
15/12/2011	G17LAN	G	A	N	179	0.86	0.85	0.87	0.85
15/12/2011	G17RAX	G	A	X	179	0.87	0.86	0.86	0.87
15/12/2011	G18LXN	G	X	N	179	0.88	0.88	0.86	1.01
15/12/2011	G18RXX	G	X	X	179	0.91	0.89	0.9	0.87
15/12/2011	G19LXX	G	X	X	179	0.88	0.86	0.85	0.92
15/12/2011	G19RXN	G	X	N	179	0.86	0.84	0.92	0.89
15/12/2011	G20LRX	G	R	X	179	0.84	0.84	0.83	0.87
15/12/2011	G20RRN	G	R	N	179	0.83	0.89	0.88	0.88
15/12/2011	G21LRX	G	R	X	179	0.88	0.86	0.85	0.85
15/12/2011	G21RRN	G	R	N	179	0.84	0.86	0.84	0.86
15/12/2011	G22LXX	G	X	X	186	0.88	0.94	0.92	0.89
15/12/2011	G22RXN	G	X	N	186	0.99	1.01	0.95	0.95
15/12/2011	G23LAX	G	A	X	181	0.88	0.91	0.99	0.86
15/12/2011	G23RAN	G	A	N	181	0.96	0.97	0.94	0.88
15/12/2011	G24LAN	G	A	N	174	0.87	0.85	0.87	0.93
15/12/2011	G24RAX	G	A	X	174	0.84	0.87	0.89	0.89
25/01/2012	G01LXN	G	X	N	178	0.94	0.95	0.92	0.89
25/01/2012	G01RXX	G	X	X	178	0.89	0.92	0.91	0.89
25/01/2012	G02LAX	G	A	N	179	0.95	0.9	0.97	0.97
25/01/2012	G02RAN	G	A	X	179	0.96	0.97	0.98	0.99
25/01/2012	G03LRX	G	R	X	182	0.87	0.84	0.83	0.82
25/01/2012	G03RRN	G	R	N	182	0.87	0.85	0.86	0.86
25/01/2012	G04LXX	G	X	X	182	0.93	0.94	0.91	0.92
25/01/2012	G04RXN	G	X	N	182	0.92	0.89	0.93	0.87
25/01/2012	G05LRN	G	R	N	179	0.85	0.86	0.85	0.85
25/01/2012	G05RRX	G	R	X	179	0.85	0.83	0.85	0.83
25/01/2012	G06LAN	G	A	N	179	0.88	0.94	0.93	0.87
25/01/2012	G06RAX	G	A	X	179	0.92	0.95	0.96	0.87
25/01/2012	G07LRX	G	R	X	179	0.86	0.87	0.88	0.85
25/01/2012	G07RRN	G	R	N	179	0.83	0.86	0.86	0.87
25/01/2012	G08LXX	G	X	X	188	0.85	0.96	0.91	0.94
25/01/2012	G08RXN	G	X	N	188	0.94	0.95	0.92	0.9
25/01/2012	G09LAX	G	A	X	179	0.93	0.89	0.94	0.95
25/01/2012	G09RAN	G	A	N	179	0.93	0.98	0.92	0.93
25/01/2012	G10LAX	G	A	X	179	0.92	0.93	0.88	0.88
25/01/2012	G10RAN	G	A	N	179	0.96	0.91	0.89	0.93
25/01/2012	G11LRN	G	R	N	178	0.85	0.87	0.81	0.84
25/01/2012	G11RRX	G	R	X	178	0.84	0.82	0.85	0.85
25/01/2012	G12LXN	G	X	N	178	0.94	0.93	0.95	0.89
25/01/2012	G12RXX	G	X	X	178	0.85	0.9	0.92	0.97
25/01/2012	G13LAX	G	A	X	178	0.94	0.95	0.96	0.85
25/01/2012	G13RAN	G	A	N	178	0.91	0.92	0.95	0.87
25/01/2012	G14LRN	G	R	N	179	0.83	0.83	0.82	0.84
25/01/2012	G14RRX	G	R	X	179	0.85	0.84	0.82	0.83
25/01/2012	G15LRN	G	R	N	178	0.83	0.83	0.83	0.85
25/01/2012	G15RRX	G	R	X	178	0.82	0.84	0.86	0.83
25/01/2012	G16LXN	G	X	N	174	0.92	0.95	0.91	0.91
25/01/2012	G16RXX	G	X	X	174	0.94	0.87	0.9	0.86
25/01/2012	G17LAN	G	A	N	179	0.91	0.95	0.91	0.89
25/01/2012	G17RAX	G	A	X	179	0.91	0.9	0.92	0.92
25/01/2012	G18LXN	G	X	N	179	0.91	0.9	0.89	0.89
25/01/2012	G18RXX	G	X	X	179	0.85	0.95	0.93	0.89
25/01/2012	G19LXX	G	X	X	179	0.91	0.88	0.86	0.92
25/01/2012	G19RXN	G	X	N	179	0.91	0.85	0.88	0.89
25/01/2012	G20LRX	G	R	X	179	0.82	0.82	0.81	0.85
25/01/2012	G20RRN	G	R	N	179	0.82	0.82	0.87	0.85
25/01/2012	G21LRX	G	R	X	179	0.86	0.86	0.85	0.84
25/01/2012	G21RRN	G	R	N	179	0.83	0.85	0.84	0.85
25/01/2012	G22LXX	G	X	X	186	0.93	1.01	0.98	0.92
25/01/2012	G22RXN	G	X	N	186	0.94	0.97	1.03	1.02
25/01/2012	G23LAX	G	A	X	181	0.94	1.05	0.97	0.92
25/01/2012	G23RAN	G	A	N	181	0.95	0.95	1.04	1.02
25/01/2012	G24LAN	G	A	N	174	0.85	0.9	0.93	0.95
25/01/2012	G24RAX	G	A	X	174	0.86	0.92	0.94	0.93
24/02/2012	G01LXN	G	X	N	178	0.84	0.87	0.85	0.88
24/02/2012	G01RXX	G	X	X	178	0.85	0.86	0.86	0.85
24/02/2012	G02LAX	G	A	N	179	0.9	0.88	0.82	0.91
24/02/2012	G02RAN	G	A	X	179	0.88	0.88	0.91	0.89
24/02/2012	G03LRX	G	R	X	182	0.88	0.85	0.84	0.83
24/02/2012	G03RRN	G	R	N	182	0.87	0.85	0.87	0.85
24/02/2012	G04LXX	G	X	X	182	0.85	0.85	0.85	0.85
24/02/2012	G04RXN	G	X	N	182	0.85	0.83	0.85	0.82
24/02/2012	G05LRN	G	R	N	179	0.86	0.85	0.87	0.85
24/02/2012	G05RRX	G	R	X	179	0.84	0.82	0.85	0.86
24/02/2012	G06LAN	G	A	N	179	0.85	0.89	0.85	0.82
24/02/2012	G06RAX	G	A	X	179	0.87	0.87	0.87	0.84
24/02/2012	G07LRX	G	R	X	179	0.88	0.88	0.88	0.86
24/02/2012	G07RRN	G	R	N	179	0.84	0.87	0.84	0.88
24/02/2012	G08LXX	G	X	X	188	0.82	0.87	0.84	0.87
24/02/2012	G08RXN	G	X	N	188	0.86	0.87	0.85	0.83
24/02/2012	G09LAX	G	A	X	179	0.86	0.85	0.86	0.9
24/02/2012	G09RAN	G	A	N	179	0.87	0.96	0.87	0.86
24/02/2012	G10LAX	G	A	X	179	0.89	0.86	0.86	0.84
24/02/2012	G10RAN	G	A	N	179	0.87	0.82	0.83	0.87
24/02/2012	G11LRN	G	R	N	178	0.82	0.87	0.87	0.85
24/02/2012	G11RRX	G	R	X	178	0.85	0.86	0.82	0.87
24/02/2012	G12LXN	G	X	N	178	0.86	0.85	0.86	0.85
24/02/2012	G12RXX	G	X	X	178	0.82	0.83	0.84	0.87
24/02/2012	G13LAX	G	A	X	178	0.85	0.91	0.9	0.89
24/02/2012	G13RAN	G	A	N	178	0.88	0.91	0.87	0.86
24/02/2012	G14LRN	G	R	N	179	0.86	0.83	0.85	0.84
24/02/2012	G14RRX	G	R	X	179	0.84	0.84	0.85	0.87
24/02/2012	G15LRN	G	R	N	178	0.86	0.85	0.83	0.84
24/02/2012	G15RRX	G	R	X	178	0.82	0.87	0.85	0.83
24/02/2012	G16LXN	G	X	N	174	0.84	0.84	0.85	0.85
24/02/2012	G16RXX	G	X	X	174	0.83	0.83	0.82	0.86
24/02/2012	G17LAN	G	A	N	179	0.85	0.85	0.87	0.84
24/02/2012	G17RAX	G	A	X	179	0.85	0.85	0.85	0.85
24/02/2012	G18LXN	G	X	N	179	0.83	0.83	0.83	0.84
24/02/2012	G18RXX	G	X	X	179	0.87	0.84	0.85	0.83
24/02/2012	G19LXX	G	X	X	179	0.85	0.83	0.85	0.85
24/02/2012	G19RXN	G	X	N	179	0.83	0.87	0.82	0.83
24/02/2012	G20LRX	G	R	X	179	0.85	0.82	0.82	0.87
24/02/2012	G20RRN	G	R	N	179	0.83	0.89	0.88	0.87
24/02/2012	G21LRX	G	R	X	179	0.87	0.82	0.86	0.86
24/02/2012	G21RRN	G	R	N	179	0.84	0.85	0.84	0.86
24/02/2012	G22LXX	G	X	X	186	0.84	0.87	0.88	0.84
24/02/2012	G22RXN	G	X	N	186	0.91	0.93	0.87	0.86
24/02/2012	G23LAX	G	A	X	181	0.86	0.87	0.93	0.89
24/02/2012	G23RAN	G	A	N	181	0.9	0.94	0.95	0.89
24/02/2012	G24LAN	G	A	N	174	0.88	0.87	0.85	0.85
24/02/2012	G24RAX	G	A	X	174	0.83	0.87	0.85	0.88
16/03/2012	G01LXN	G	X	N	178	0.88	0.87	0.88	0.86
16/03/2012	G01RXX	G	X	X	178	0.85	0.87	0.88	0.86
16/03/2012	G02LAX	G	A	N	179	0.9	0.9	0.89	0.95
16/03/2012	G02RAN	G	A	X	179	0.92	0.93	0.89	0.94
16/03/2012	G03LRX	G	R	X	182	0.88	0.85	0.84	0.84
16/03/2012	G03RRN	G	R	N	182	0.89	0.86	0.89	0.84
16/03/2012	G04LXX	G	X	X	182	0.86	0.83	0.86	0.87
16/03/2012	G04RXN	G	X	N	182	0.86	0.85	0.86	0.86
16/03/2012	G05LRN	G	R	N	179	0.86	0.86	0.87	0.87
16/03/2012	G05RRX	G	R	X	179	0.85	0.88	0.87	0.87
16/03/2012	G06LAN	G	A	N	179	0.83	0.85	0.88	0.88
16/03/2012	G06RAX	G	A	X	179	0.83	0.96	0.95	0.87
16/03/2012	G07LRX	G	R	X	179	0.88	0.88	0.89	0.86
16/03/2012	G07RRN	G	R	N	179	0.85	0.88	0.86	0.89
16/03/2012	G08LXX	G	X	X	188	0.85	0.85	0.85	0.89
16/03/2012	G08RXN	G	X	N	188	0.88	0.86	0.86	0.85
16/03/2012	G09LAX	G	A	X	179	0.93	0.86	0.87	0.89
16/03/2012	G09RAN	G	A	N	179	0.95	0.98	0.92	0.96
16/03/2012	G10LAX	G	A	X	179	0.89	0.88	0.88	0.84
16/03/2012	G10RAN	G	A	N	179	0.95	0.85	0.84	0.95
16/03/2012	G11LRN	G	R	N	178	0.83	0.82	0.85	0.87
16/03/2012	G11RRX	G	R	X	178	0.86	0.87	0.83	0.85
16/03/2012	G12LXN	G	X	N	178	0.86	0.87	0.86	0.87
16/03/2012	G12RXX	G	X	X	178	0.88	0.86	0.85	0.84
16/03/2012	G13LAX	G	A	X	178	0.92	0.98	0.91	0.94
16/03/2012	G13RAN	G	A	N	178	0.94	0.96	0.91	0.89
16/03/2012	G14LRN	G	R	N	179	0.86	0.84	0.85	0.84
16/03/2012	G14RRX	G	R	X	179	0.82	0.85	0.86	0.87
16/03/2012	G15LRN	G	R	N	178	0.87	0.86	0.86	0.86
16/03/2012	G15RRX	G	R	X	178	0.84	0.88	0.83	0.84
16/03/2012	G16LXN	G	X	N	174	0.83	0.86	0.87	0.87
16/03/2012	G16RXX	G	X	X	174	0.84	0.86	0.84	0.87
16/03/2012	G17LAN	G	A	N	179	0.89	0.88	0.92	0.86
16/03/2012	G17RAX	G	A	X	179	0.91	0.92	0.93	0.91
16/03/2012	G18LXN	G	X	N	179	0.86	0.84	0.85	0.85
16/03/2012	G18RXX	G	X	X	179	0.84	0.87	0.86	0.88
16/03/2012	G19LXX	G	X	X	179	0.86	0.85	0.87	0.86
16/03/2012	G19RXN	G	X	N	179	0.85	0.84	0.84	0.84
16/03/2012	G20LRX	G	R	X	179	0.88	0.83	0.84	0.87
16/03/2012	G20RRN	G	R	N	179	0.85	0.89	0.89	0.86
16/03/2012	G21LRX	G	R	X	179	0.88	0.88	0.86	0.86
16/03/2012	G21RRN	G	R	N	179	0.85	0.86	0.85	0.85
16/03/2012	G22LXX	G	X	X	186	0.88	0.86	0.89	0.83
16/03/2012	G22RXN	G	X	N	186	0.92	0.94	0.88	0.9
16/03/2012	G23LAX	G	A	X	181	0.87	0.89	0.93	0.95
16/03/2012	G23RAN	G	A	N	181	0.92	0.91	1.04	0.94
16/03/2012	G24LAN	G	A	N	174	0.89	0.91	0.92	0.92
16/03/2012	G24RAX	G	A	X	174	0.92	0.91	0.91	0.94
22/02/2012	G01LXN	G	X	N	178	0.92	0.97	0.99	0.95
22/02/2012	G01RXX	G	X	X	178	0.92	0.95	0.94	0.94
22/02/2012	G02LAX	G	A	N	179	1.01	0.91	0.95	0.97
22/02/2012	G02RAN	G	A	X	179	1.02	1.01	0.98	0.99
22/02/2012	G03LRX	G	R	X	182	0.88	0.84	0.84	0.83
22/02/2012	G03RRN	G	R	N	182	0.88	0.86	0.88	0.84
22/02/2012	G04LXX	G	X	X	182	0.95	0.97	0.95	0.96
22/02/2012	G04RXN	G	X	N	182	0.95	0.93	0.95	0.97
22/02/2012	G05LRN	G	R	N	179	0.87	0.84	0.85	0.86
22/02/2012	G05RRX	G	R	X	179	0.86	0.84	0.87	0.85
22/02/2012	G06LAN	G	A	N	179	0.92	0.98	0.95	0.98
22/02/2012	G06RAX	G	A	X	179	0.96	0.97	0.98	0.99
22/02/2012	G07LRX	G	R	X	179	0.86	0.88	0.88	0.86
22/02/2012	G07RRN	G	R	N	179	0.88	0.82	0.87	0.85
22/02/2012	G08LXX	G	X	X	188	0.97	0.99	0.9	1
22/02/2012	G08RXN	G	X	N	188	0.97	0.99	0.94	0.92
22/02/2012	G09LAX	G	A	X	179	0.94	0.92	0.97	0.99
22/02/2012	G09RAN	G	A	N	179	0.97	1.01	0.95	0.96
